Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg)
CA3954912157219940611,TABLE,39.549,-121.572,1994,6,490.41,0.18,112.5,371.88,5.85,0,46983509.1,2547944.1,86992.443,695565.36,24409.2996,40790.5983,31481.181,28017.3861,46922.598,270775.044,229589.694,23872.023
CA3960112019319940816,COTTONWOOD,39.601,-120.193,1994,8,19387.89,82.26,4183.38,4730.49,9457.83,933.93,2146033508,111473788.7,4302899.91,31579588.8,1165626.994,1726950.775,1340633.178,1291336.789,1924590.24,12919641.84,12271407.01,865854.1656
CA3988312279019940827,SUGARFOOT,39.883,-122.79,1994,8,1121.49,2.61,419.04,426.96,190.98,81.9,36866091.96,1955394.99,67850.514,566876.88,25595.1171,30527.9496,30762.351,28541.5578,44881.047,207563.013,160938.999,18516.0177
CA4001412013619940603,DOYLE,40.014,-120.136,1994,6,836.82,10.26,421.11,267.57,123.12,14.76,83668712.4,4465933.38,159643.332,1236371.04,44334.729,70650.7272,54792.666,50200.5492,80589.33,490023.702,434097.954,39279.411
CA4012012175619940918,BARKLEY,40.12,-121.756,1994,9,17909.91,65.16,13977.18,2517.03,1227.15,123.39,1872493099,97330161.78,3753251.559,27535211.28,1010685.092,1508885.51,1164455.361,1120448.863,1672655.994,11274885.61,10716982.25,756768.3426
CA4072112286319940712,BROWNS,40.721,-122.863,1994,7,720,0,92.79,124.29,501.84,1.08,32387135.94,1695711.69,62162.127,489867.84,20803.3767,26288.2845,24375.258,23067.3177,35246.637,187970.121,160649.937,14682.6063
CA4075512062319940918,LMU LGT66,40.755,-120.623,1994,9,856.08,4.95,329.76,320.13,154.71,46.53,88863701.58,4608674.73,178635.771,1307567.52,48392.3223,71306.1477,55427.67,53543.7513,79454.601,535715.433,510486.345,35536.0131
CA4125412043319940723,TABLE,41.254,-120.433,1994,7,894.06,0.54,70.02,109.26,714.15,0.09,65101376.88,3976495.65,90193.842,983921.04,29934.5589,68869.9368,53300.205,38543.3982,86097.789,323867.475,151682.265,53701.9371
CA4127212044719940831,NELSON,41.272,-120.447,1994,8,1067.13,2.25,87.93,199.17,777.6,0.18,79305270.12,4844180.34,109869.768,1198575.36,36458.9874,83898.7632,64924.326,46946.3652,104876.91,394528.878,184778.514,65420.9874
CA4136312315119940919,SPECIMEN,41.363,-123.151,1994,9,2896.56,0.09,911.97,790.74,1193.67,0.09,347503358.7,17361316.53,743450.751,5083981.92,195144.0003,260535.3561,202572.054,209950.6365,279706.149,2170755.549,2242099.341,108441.1575
CA4162312361019940722,JACK 1,41.623,-123.61,1994,7,10470.33,3.33,4596.48,3806.19,2064.24,0.09,1061100379,54015569.19,2204567.703,15551012.16,582358.0509,823519.6605,634793.724,635315.2821,893498.391,6520831.155,6500025.351,376070.0517
CA4172412354619940721,BEAR,41.724,-123.546,1994,7,687.24,0,224.73,212.13,250.38,0,77411774.16,3881398.14,164873.574,1131778.08,42986.5146,58438.8846,45006.696,46369.1358,62357.202,482567.958,496413.054,24690.6342
NV3980911996619940714,HALLELUJAH,39.809,-119.966,1994,7,460.35,0.09,243.9,194.94,17.64,3.78,38002055.76,2191081.5,61480.8,568634.4,18649.683,36596.5092,28336.842,22624.9776,44176.374,203961.618,136866.798,25342.0362
CA3430511718019940814,UNNAMED,34.305,-117.18,1994,8,422.91,0.18,2.25,410.13,10.35,0,34075015.56,1999882.26,52748.64,511344,16384.2642,33791.3352,26136.846,20231.3772,41223.87,178882.83,109762.434,24342.6402
CA3259211648919950729,FOREST GATE,32.592,-116.489,1995,7,493.92,0,51.48,352.8,89.64,0,34869772.44,2124508.68,48638.502,527027.04,16148.916,36736.011,28510.794,20721.6666,45975.276,173979.144,82855.836,28535.0508
CA3260011673619950830,SYCAMORE,32.607,-116.727,1995,8,3946.59,2.97,211.14,2109.33,1623.15,0,269901048.2,16398234.9,378850.896,4082375.52,126744.1722,283013.5644,221240.43,161870.6016,355937.922,1349727.03,650589.93,219143.9358
CA3291011701419950716,SYCAMORE,32.91,-117.014,1995,7,865.53,0,272.34,516.96,76.23,0,60342935.04,3680057.25,83928.402,912194.64,27915.7509,63670.68,49416.237,35857.7478,79729.893,300665.763,142056.873,49544.7363
CA3291411678219950827,EL MONTE,32.914,-116.782,1995,8,3433.32,34.47,339.39,2063.07,996.3,0.09,252895500.2,15070190.58,375718.977,3807242.64,120118.176,257070.4893,199501.587,150551.3655,317550.942,1300602.456,726736.878,191339.9046
CA3294111643119950619,BUTTERFIELD,32.941,-116.431,1995,6,2900.25,162,642.69,1911.24,180.54,3.78,186466697.8,10776713.76,297609.525,2807067.6,95425.5942,180099.0729,144388.233,115460.0343,224897.904,991042.578,637702.812,126770.5764
CA3297311695019950831,POWAY,32.973,-116.95,1995,8,704.43,0.45,50.85,422.01,231.12,0,51175134.72,3104322.48,72330.228,772709.76,23781.1392,53538.5052,41503.212,30378.9636,66766.464,256962.816,126905.688,41237.0064
CA3333911672519951013,WARNER,33.339,-116.725,1995,10,1082.43,3.06,127.17,396.72,555.48,0,94155228.9,5290942.41,161713.341,1402557.12,47383.2099,86859.4671,67190.256,56115.7983,102900.537,521235.405,390659.409,56410.7355
CA3354111687619950727,STANLEY,33.541,-116.876,1995,7,1367.64,0.54,109.35,1206.9,50.85,0,79025162.94,4792870.8,110526.579,1201513.68,38917.0458,82555.7787,66601.431,49268.2797,106718.58,393311.934,183448.404,64293.4008
CA3372111735319950702,NICHOLS,33.721,-117.353,1995,7,450.54,0.09,140.76,302.13,7.56,0,25683640.2,1559515.86,35875.332,390061.44,12496.2426,26887.0212,21527.298,15864.48,34541.478,127844.838,59748.642,20938.401
CA3376211742519950720,DAWSON,33.762,-117.425,1995,7,1884.06,0.09,536.31,1317.15,30.51,0,111333152.9,6751245.87,156330.432,1688995.44,53869.3623,116318.8278,92686.293,68368.4604,148677.471,555826.689,264542.607,90237.9681
CA3388811669819950925,APACHE,33.888,-116.698,1995,9,1475.91,70.56,821.25,571.77,5.76,6.57,93234102.66,5620293.72,133399.683,1411490.16,45029.799,96500.0295,76460.931,56872.3329,122302.764,469927.746,236204.064,73910.8512
CA3394511674219950623,EXCELSIOR,33.945,-116.742,1995,6,827.91,115.38,156.69,532.08,23.76,0,39946925.16,2418983.1,55980.144,608201.28,19971.2358,41614.9776,33891.93,25193.6604,54210.978,198818.01,92588.31,32404.1022
CA3395511661719950722,HWY 62,33.955,-116.617,1995,7,484.02,1.17,129.33,350.82,0,2.7,35454658.68,2164639.05,49150.062,536059.44,16377.8409,37476.7848,29083.365,21063.4542,46954.269,176384.655,82584.405,29220.7131
CA3398911724519950727,RECHE,33.989,-117.245,1995,7,474.84,2.88,274.86,168.75,28.35,0,28645484.04,1740827.16,40009.752,434449.44,13751.1396,30035.826,23841.036,17506.2204,38304.144,142703.82,67109.364,23368.9968
CA3400111667419950804,VERBENIA,34.001,-116.674,1995,8,8742.69,710.55,2785.23,4728.51,470.16,48.24,575198559,34673875.2,825963.714,8687861.28,272504.8188,595579.1274,465583.338,345154.8438,745667.424,2907876.852,1488360.312,454400.388
CA3400611721219950721,PILGRIM,34.006,-117.212,1995,7,895.41,13.59,705.51,167.49,8.82,0,52666489.8,3177387.81,74813.076,799942.32,26070.0849,54553.9986,44006.391,32831.4708,70305.597,264081.735,128616.849,42066.2835
CA3400711694619951013,BLUFF,34.007,-116.946,1995,10,1080.63,4.14,312.75,409.41,353.79,0.54,82058770.26,4699866.42,134677.107,1227914.64,40929.0948,78137.8299,60952.509,49288.8897,94551.138,443399.508,304994.286,53385.3162
CA3402011446219950623,LOST LAKE,34.02,-114.462,1995,6,864.09,14.67,114.75,390.96,339.66,4.05,45230713.02,2760781.5,62765.739,683740.08,20874.7008,47791.5183,37057.617,26844.4845,59824.602,225144.648,105774.138,37236.8754
CA3405711630019950731,COVINGTON,34.057,-116.3,1995,7,2207.97,0,1049.49,1038.69,0,119.79,154114073.6,9394687.08,214085.196,2333221.92,72299.8548,162458.1504,127239.912,92625.7104,205055.28,766769.436,358641.468,126637.3728
CA3432911747119950726,CROWDER,34.329,-117.471,1995,7,533.16,1.35,62.19,291.06,178.2,0.36,33472753.38,2042950.05,46428.219,506206.08,15505.9083,35361.2025,27486.234,19926.9621,44360.001,166542.021,78003.261,27566.8011
CA3444211838019951005,FREEWAY FIRE NO II,34.442,-118.38,1995,10,483.93,2.88,384.66,96.39,0,0,24038341.56,1458094.86,33751.62,364521.6,11581.8822,25128.1332,19968.246,14712.1992,32044.41,120038.49,57233.934,19488.8502
CA3498511848219950730,LOPEZ,34.985,-118.482,1995,7,659.07,0.72,340.02,231.84,36.63,49.86,56406585.24,3135657.6,98978.562,840183.84,29070.5724,51076.305,39961.962,34056.6678,60684.768,315543.348,244465.848,32336.2728
CA3502811950619950625,ELK,35.028,-119.506,1995,6,733.05,34.65,58.5,612,27.9,0,18100111.32,1048310.19,26808.498,285690.96,12686.6979,17393.6952,18048.591,14916.7242,27695.655,90287.973,40850.199,13438.9089
CA3507312029919950924,UNNAMED,35.073,-120.299,1995,9,778.32,23.4,689.22,53.91,0.36,11.43,43581471.84,2419915.05,75655.134,655883.28,24285.9393,39307.4172,32899.221,28255.5522,49767.345,241162.119,179348.589,25393.8663
CA3512212033519951027,BALD,35.122,-120.335,1995,10,1349.82,3.51,604.26,693.54,41.22,7.29,83707461.9,4439270.16,159447.501,1250770.32,48577.2894,69714.9081,58790.601,54521.6103,85912.272,487034.01,421698.564,39157.578
CA3515211854719950829,KELLER,35.152,-118.547,1995,8,460.08,4.14,341.55,96.75,15.12,2.52,48595365.18,2480831.73,100477.107,712542.24,26616.8475,37910.3373,29234.682,29100.0105,41267.637,297808.101,294995.133,17552.4471
CA3524811952119950815,HONOLULU,35.248,-119.521,1995,8,1257.21,106.02,1127.97,8.73,0,14.49,28173463.92,1625968.26,41902.668,445908.96,20186.4618,26897.3712,28418.274,23641.1244,43487.442,140560.902,63451.746,20768.0094
CA3527111997419950601,SIMMLER,35.271,-119.974,1995,6,490.5,8.37,159.48,322.65,0,0,19320017.94,1149189.93,27828.765,297676.8,11011.0851,19501.6743,17297.28,13460.0247,27198.369,96618.573,45637.425,15063.8643
CA3532711950019950815,MIDWAY,35.326,-119.502,1995,8,3150.36,150.93,2501.37,451.62,0.09,46.35,70600374.72,4065812.64,105268.608,1119260.16,51250.7664,67135.2192,71706.096,59882.9472,109548.72,352271.088,158803.344,51815.5344
CA3548111875119950717,ROCKY,35.481,-118.751,1995,7,743.58,2.43,67.86,663.93,8.46,0.9,57588484.32,3338212.32,91781.316,863694.72,28415.8296,55938.942,43687.044,34608.3876,68305.896,306523.368,198934.416,39320.9064
CA3562411978919950601,46,35.624,-119.789,1995,6,1883.88,58.86,131.58,1614.06,77.85,1.53,74841508.08,4516125.75,105360.822,1142846.64,38627.8119,77479.7688,64393.695,48366.7722,102608.559,372557.745,173099.475,60295.7961
CA3562811905219950529,SHERWOOD,35.628,-119.052,1995,5,487.98,0,32.4,428.58,27,0,16593221.52,981500.22,23957.748,257571.36,10071.135,16572.4272,15391.998,12173.922,24047.118,82684.314,37921.662,12853.1394
CA3568811961119950728,GILBREATH,35.688,-119.611,1995,7,554.49,9.54,41.58,411.12,92.25,0,30554766.72,1852155.09,42760.458,464798.16,15129.8829,31889.2392,25815.501,19129.8942,41339.565,152064.603,70863.489,24835.2219
CA3684512080419950508,NEES,36.845,-120.804,1995,5,468.63,0,32.31,374.58,59.67,2.07,3271713.3,145762.38,6180.183,60820.56,5603.4072,1805.6943,5703.093,5880.0069,7839.126,16541.28,6501.402,1283.751
CA3730112131619951022,ORESTIMBA,37.301,-121.316,1995,10,1144.08,12.15,877.05,239.49,10.08,5.31,93435260.22,5153376.87,166661.811,1390317.12,48620.4021,83473.6545,65440.584,56558.8161,98783.631,527187.483,419488.551,51714.3069
CA3738011861319950614,POLE,37.38,-118.613,1995,6,1649.25,0.99,161.64,1359.36,117.72,9.54,121489816.7,7323413.67,174614.796,1833984.72,57295.1331,125800.8462,98028.981,72617.8932,157046.175,614636.901,315976.419,95888.3121
CA3792612050319950716,PEORIA,37.926,-120.503,1995,7,1414.89,24.39,498.87,879.12,12.24,0.27,138090018.6,7379791.83,263088.414,2039449.68,72695.7279,116872.4124,90168.615,82419.2766,132770.907,808365.033,715408.155,65127.6765
CA3805012286419951003,VISION,38.05,-122.864,1995,10,4897.35,17.46,3495.87,1109.34,274.68,0,431114711.6,23693610.51,776813.517,6396963.84,221337.4941,382979.4543,295794.774,256993.5123,445560.615,2448303.507,1988933.211,233595.8541
CA3920712310319951004,GUNTLEY,39.207,-123.103,1995,10,950.58,0.54,513.36,346.68,88.83,1.17,69413133.78,3752009.55,128339.469,1034002.08,37990.2933,59843.6955,48350.214,43362.6111,71787.411,398466.891,333094.131,35244.2241
CA3955612164019951004,HWY 149,39.556,-121.64,1995,10,797.49,6.21,82.62,574.38,35.91,98.37,39702085.02,2365675.38,57901.365,605142,20815.9056,40266.8829,33580.071,25743.9375,53116.506,200990.232,102672.054,30615.0714
CA4163012357719950801,PONY,41.63,-123.577,1995,8,886.32,0,386.55,251.64,248.13,0,85897061.46,4343958.09,180417.231,1257534.72,47381.4135,65871.7893,50752.89,51435.6417,70957.269,531182.169,536938.785,29115.0567
CA3259211687119961022,OTAY 322,32.592,-116.871,1996,10,4118.85,0,679.05,1866.69,1573.02,0.09,322868105.3,19114114.23,488483.244,4853274.48,154002.8259,324734.841,251454.141,191803.8384,398720.259,1675669.077,977378.499,238330.7181
CA3268311680619960110,HONEY,32.683,-116.806,1996,1,1285.11,0,48.15,961.56,274.23,1.17,92572837.56,5544171.27,135481.95,1396026,44024.2119,94855.2372,73971.855,55411.5078,118044.891,472413.537,253946.115,71409.9357
CA3309511719319961021,HARMONY,33.095,-117.191,1996,10,3772.71,22.86,1649.34,1554.57,535.59,10.35,206743081.3,12446085.69,298457.982,3118886.64,97296.4017,213640.3296,166060.989,123211.935,265894.029,1048405.095,545867.901,162313.8219
CA3337411651819960421,SHEEP,33.374,-116.518,1996,4,544.41,117.27,128.88,233.37,64.71,0.18,25381024.74,1526290.29,36334.863,385666.56,12707.2539,26149.0581,21216.15,15933.3849,33815.313,127671.669,63243.045,20073.4443
CA3358811678419960701,DIEGO,33.588,-116.784,1996,7,479.79,0,57.6,162.27,259.92,0,50891852.34,2687045.49,99181.035,750168,27082.6083,42166.2753,32528.034,30401.8893,47395.665,301669.965,275828.661,22491.4203
CA3372911711819960829,DOUBLE,33.729,-117.118,1996,8,551.97,6.66,175.23,364.95,3.96,1.17,29524471.2,1789276.86,41331.42,449215.2,14652.0342,30800.952,24968.934,18515.9556,39973.446,146938.842,68464.206,23986.737
CA3375811682119960629,BEE,33.758,-116.821,1996,6,4093.29,7.47,1292.31,1989.54,803.97,0,291094406.8,17371927.71,429768.567,4390057.44,139772.2401,296529.0201,232192.512,175142.6217,369616.311,1491280.479,816839.883,221936.0229
CA3385611694319960812,WOLFSKILL,33.856,-116.943,1996,8,5264.46,6.93,1233.63,3070.17,953.1,0.63,369122011.2,22218642.54,532103.886,5574877.92,175445.253,381285.3006,298402.488,221825.2446,477454.77,1869353.406,965613.222,290179.863
CA3403211746519960720,PHILADELPHIA,34.032,-117.465,1996,7,737.28,1.71,678.96,54.36,0.09,2.16,32700825.72,1976912.01,45925.038,498573.36,16598.8233,33965.7192,27929.349,20864.5614,44592.957,162767.727,75717.621,26440.6779
CA3405411871719961021,CALABASAS,34.054,-118.717,1996,10,3219.66,159.3,1406.61,1227.42,425.97,0.36,229451664.4,13163588.73,375440.085,3432110.4,113635.8891,219120.8679,170193.456,137140.5015,264381.921,1238325.957,848288.169,150102.0819
CA3419611787919960824,RESERVOIR,34.196,-117.879,1996,8,619.47,0.81,31.23,411.3,176.13,0,53335095.84,3004079.31,91155.06,794631.6,26733.9807,49397.5098,38158.857,31733.532,58541.967,294531.129,218958.543,32263.2513
CA3427411782419960629,BICHOTA COMPLEX (BICHOTA),34.274,-117.824,1996,6,466.92,0.18,42.12,295.47,129.15,0,38673869.22,2241911.25,61735.671,579294.72,18890.2107,37577.6685,29119.086,23034.9249,45556.209,206148.789,134677.269,26354.2059
CA3442611898019960428,GRAND,34.426,-118.98,1996,4,4241.52,17.28,2169.36,1963.71,89.82,1.35,298508889.4,16932821.94,500066.469,4466360.88,152138.9376,279622.6533,220273.623,181362.9879,339239.826,1628869.896,1160046.342,187158.5154
CA3457511701819960503,BARSTOW,34.575,-117.018,1996,5,427.95,0,378.9,48.78,0,0.27,31164766.2,1902255.3,43217.28,471297.6,14431.977,32927.832,25590.87,18549.306,41303.79,155044.71,72581.13,25672.869
CA3458611866319960826,MARPLE,34.586,-118.663,1996,8,8262.63,32.13,2824.38,3848.76,1556.73,0.63,585413377.2,34348052.7,903255.804,8809426.08,288118.8918,579972.2904,456388.758,354638.4588,718700.094,3063653.082,1851096.942,419697.477
CA3459211877319960711,GORGE,34.592,-118.773,1996,7,694.62,19.44,78.12,458.28,138.78,0,53776780.2,3091503.51,87410.772,805692.24,26845.3611,51519.4902,40335.813,32426.262,62710.983,289058.013,194875.227,35552.9385
CA3491911980619960703,WASIOJA,34.919,-119.806,1996,7,1209.6,8.28,222.03,601.47,377.82,0,100913572.1,5521700.97,182779.902,1501125.84,53296.6833,88915.0788,70183.413,61544.3274,105273.081,573804.279,467185.437,53932.0671
CA3492011967219960703,CUYAMA,34.92,-119.672,1996,7,673.47,53.82,43.83,484.56,34.56,56.7,22975660.08,1366968.78,32932.692,354961.44,13339.683,23190.1488,20864.502,16273.962,32775.462,114454.386,52691.238,18003.8826
CA3494811847319960723,WHITEOAK,34.948,-118.473,1996,7,3400.56,1.08,3158.55,207.9,23.04,9.99,265518628,15835590.81,393861.789,3995930.88,125488.6875,270289.1943,209155.176,157507.9911,333170.793,1364842.485,761088.969,201347.3259
CA3502311937719961028,WESTFIELD,35.023,-119.377,1996,10,598.14,135.27,457.74,1.62,0,3.51,19398796.92,1162530.9,27552.528,297927.36,10624.9986,19836.3312,17144.19,13126.3668,27123.606,96600.51,44681.49,15419.1114
CA3514011979419960622,UNNAMED,35.14,-119.794,1996,6,649.35,0,16.2,533.07,64.89,35.19,37839166.2,2295589.95,52898.13,575211.6,18594.2475,39549.132,31864.455,23553.225,51072.255,188309.565,87800.895,30804.8265
CA3520911991019960520,OVERLOOK,35.209,-119.91,1996,5,1173.96,1.35,99.18,1066.59,6.84,0,42569613,2527727.13,61169.67,658738.8,25097.7681,42813.54,38940.597,30520.1358,61055.613,212083.911,97511.373,33227.3115
CA3526211986019960523,SEVEN MILE,35.262,-119.86,1996,5,1099.89,100.44,152.91,842.94,3.6,0,40362011.64,2414667.24,57452.436,620759.52,22422.834,41145.3504,35904.816,27615.456,56706.696,201008.988,92870.604,31973.6808
CA3534412027619960815,FIFTY-EIGHT,35.344,-120.276,1996,8,38325.15,119.34,12044.07,19011.6,7145.82,4.32,2849185179,158941094.2,4944585.231,42581477.52,1494417.766,2593943.473,2066264.109,1753152.002,3143073.726,15824163.17,11960426.83,1668210.521
CA3535211954719960808,AIRPORT 2,35.352,-119.547,1996,8,428.4,3.15,69.48,349.47,0.45,5.85,4652352.36,240561.27,7764.354,79552.08,5462.2647,3585.9096,6268.203,5952.9906,9014.355,23329.809,9833.067,2701.7397
CA3539611888419960523,MESA COMPLEX,35.396,-118.884,1996,5,2221.83,25.29,454.14,1413.18,329.04,0.18,49979331.9,2876026.95,74594.187,792786.24,36443.2149,47458.1097,50878.224,42547.0329,77683.887,249403.131,112419.351,36620.2845
CA3543511876119960604,CANYON,35.435,-118.761,1996,6,1409.58,60.12,95.13,1079.55,174.33,0.45,80222934.96,4572428.58,131478.498,1211009.76,43246.7622,75640.113,62622,51475.041,96465.87,431053.578,288643.41,52069.6602
CA3543811731619960608,UNNAMED,35.438,-117.316,1996,6,433.89,0,432,1.62,0,0.27,32365197,1976934.06,44839.44,489153.6,14880.7422,34239.24,26497.314,19160.6796,42802.506,161010.882,75409.326,26698.383
CA3547911890919960617,ROUND MOUNTAIN,35.479,-118.909,1996,6,1014.21,0,76.86,712.26,225,0.09,29668534.92,1742250.24,43219.188,463217.76,18972.0144,29243.4912,28234.836,22695.6312,43826.94,147892.608,67511.304,22651.4484
CA3558911856419960801,BOREL,35.589,-118.564,1996,8,1116.81,0.18,572.49,510.03,31.86,2.25,104357459.9,5676306.57,192060.576,1545790.32,54087.5421,91070.2782,70313.391,62240.1552,105053.625,599452.731,503523.909,53812.1511
CA3567411959619960719,GILBRETH,35.674,-119.596,1996,7,1896.66,2.52,314.73,1488.06,91.35,0,110319594.5,6713718.12,153590.112,1672583.04,52614.5508,115946.8128,91718.748,67132.2024,147525.516,548925.084,256466.052,90356.9076
CA3570511963519960704,GOOSE,35.705,-119.635,1996,7,674.91,7.65,64.71,544.68,57.87,0,37391776.38,2270181.78,52232.355,567961.2,18220.7196,39135.5631,31364.973,23124.3381,50318.55,186111.18,86929.542,30479.3046
CA3576311840619960624,SIERRA,35.763,-118.406,1996,6,464.04,0,201.06,254.25,0.27,8.46,36339433.2,2143898.73,55463.292,546060.24,17437.5405,36342.0342,28186.011,21635.0352,44591.445,189390.267,112547.709,26492.7195
CA3580712001619960522,HWY 33 II,35.807,-120.016,1996,5,1357.56,170.91,88.2,1072.44,3.06,22.95,30801316.32,1792861.11,45350.478,484274.16,20908.6983,29872.7352,30210.039,24729.0714,46544.247,153606.897,69721.731,23101.8849
CA3590111999919960501,HWY 41,35.901,-119.999,1996,5,2110.77,86.67,160.74,1621.17,206.46,35.73,73894561.2,4393054.44,106021.44,1142352,43162.6788,74480.112,67296.636,52590.2184,105636.204,368123.868,169387.524,57815.586
CA3595212127819960528,UNNAMED,35.952,-121.278,1996,5,6030,74.79,3112.65,2524.95,292.23,25.38,162001299.8,8721418.77,286101.531,2519233.92,117228.7971,137459.6217,144777.186,131674.9797,213142.185,887622.381,624634.389,89080.1091
CA3595912138819961007,WILD,35.959,-121.388,1996,10,9891.54,1.26,4113.9,3224.97,2538.99,12.42,1050531342,53683684.11,2166702.732,15418214.64,578120.5791,820878.3738,636832.449,632479.3128,899961.975,6426641.817,6338626.911,382861.7721
