OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,COMPLEX_NAME,COMPLEX_INCNUM,SHAPE_Length,SHAPE_Area
26472,1917,CA,USF,SRF,SOMES BAR,0,1917/07/17 00:00:00+00,,Debris,,,69.705841,,Suppression (Wildfire),200098,,,2513.191851,501341.4791
26825,1917,CA,USF,SRF,CRAWFORD CREEK,0,1917/07/19 00:00:00+00,,Unknown/Unidentified,,,986.12689,,Suppression (Wildfire),200100,,,10843.08805,7078965.469
24299,1917,CA,CCO,LAC,PLEASANT VIEW RIDGE,0,1917/07/22 00:00:00+00,,Unknown/Unidentified,,,67.564766,,Suppression (Wildfire),0,,,2399.48745,402207.4338
25968,1917,CA,USF,MDF,MILL CR.,0,1917/07/24 00:00:00+00,,Miscellaneous,,,53.211025,,Suppression (Wildfire),24,,,3286.943658,381497.7916
25969,1917,CA,USF,MDF,EAST CR.,0,1917/07/28 00:00:00+00,,Unknown/Unidentified,,,22.996902,,Suppression (Wildfire),10,,,1598.482953,164521.3963
26775,1917,CA,USF,ENF,GRADE,0,1917/07/28 00:00:00+00,,Unknown/Unidentified,,,37.548523,,Suppression (Wildfire),000025G1,,,1805.983633,250950.5308
22634,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,8.9618502,,Suppression (Wildfire),400813,,,888.0945436,62603.91596
22635,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,11.949319,,Suppression (Wildfire),400818,,,1024.986787,83391.09719
23107,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,213.80566,,Suppression (Wildfire),400723,,,5001.020847,1505619.217
23108,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,636.64862,,Suppression (Wildfire),400722,,,8632.691116,4480587.797
26474,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,19.915834,,Suppression (Wildfire),301040,,,1330.602213,140533.9432
26475,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,3.9830906,,Suppression (Wildfire),301041,,,594.4084606,28044.8489
26476,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,637.29974,,Suppression (Wildfire),301043,,,7517.192446,4485330.855
26477,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,11.949427,,Suppression (Wildfire),301044,,,1030.689438,84321.85224
26478,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,14.936591,,Suppression (Wildfire),301045,,,1151.066864,105168.1986
26479,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,298.73547,,Suppression (Wildfire),301046,,,5148.907044,2104328.979
26480,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,6.9705119,,Suppression (Wildfire),301047,,,787.0185426,49164.6653
26481,1917,CA,USF,SRF, ,0,1917/08/01 00:00:00+00,,Unknown/Unidentified,,,2.9872055,,Suppression (Wildfire),301048,,,516.8195177,21201.22977
26773,1917,CA,USF,ENF,PILOT CK,0,1917/08/05 00:00:00+00,,Unknown/Unidentified,,,52.997509,,Suppression (Wildfire),000029G1,,,2146.630252,354570.5946
22415,1917,CA,USF,SRF,MARINE ROCK,0,1917/08/06 00:00:00+00,,Unknown/Unidentified,,,117.76463,,Suppression (Wildfire),200103,,,3427.90249,843157.3206
22639,1917,CA,USF,SRF,CAMP CREEK #1,0,1917/08/06 00:00:00+00,,Debris,,,5133.9424,,Suppression (Wildfire),200101,,,26704.18143,36880606.78
26824,1917,CA,USF,SRF,ULLATHORNE,0,1917/08/06 00:00:00+00,,Debris,,,787.73273,,Suppression (Wildfire),200102,,,8893.937793,5654143.45
22416,1917,CA,USF,SRF,BOISE CREEK,0,1917/08/08 00:00:00+00,,Unknown/Unidentified,,,1221.4154,,Suppression (Wildfire),200105,,,10998.57338,8757068.402
26473,1917,CA,USF,SRF,FERRIS GULCH,0,1917/08/08 00:00:00+00,,Unknown/Unidentified,,,3.9830377,,Suppression (Wildfire),200104,,,599.9616949,28571.26253
23109,1917,CA,USF,SRF, ,0,1917/08/18 00:00:00+00,,Debris,,,133.61914,,Suppression (Wildfire),400724,,,3706.858336,923577.5447
26826,1917,CA,USF,SRF,DEER LICK,0,1917/08/18 00:00:00+00,,Debris,,,218.77026,,Suppression (Wildfire),200106,,,4929.366561,1569317.36
26823,1917,CA,USF,SRF,CAMP CREEK #2,0,1917/08/19 00:00:00+00,,Debris,,,1655.9583,,Suppression (Wildfire),200107,,,13250.25156,11899877.88
26772,1917,CA,USF,ENF,BUTCHER CORRAL #2,0,1917/08/21 00:00:00+00,,Unknown/Unidentified,,,13.207765,,Suppression (Wildfire),000036G2,,,1228.693297,88373.41317
25972,1917,CA,USF,SRF,N/A,0,1917/08/24 00:00:00+00,,Debris,,,199.14496,,Suppression (Wildfire),73,,,4286.223531,1458253.615
26765,1917,CA,USF,ENF,CHIPMUNK #2,0,1917/08/24 00:00:00+00,,Unknown/Unidentified,,,243.96527,,Suppression (Wildfire),0000116G,,,5513.911525,1635274.491
26766,1917,CA,USF,ENF,STONEY CK,0,1917/08/24 00:00:00+00,,Unknown/Unidentified,,,39.403473,,Suppression (Wildfire),000088G4,,,2347.765044,264068.2977
37705,1917,CA,USF,ENF,COLD CK FIRE,,1917/08/24 00:00:00+00,,Unknown/Unidentified,20090305,0,992.28839,8,Suppression (Wildfire),000047C5,,,14443.5712,6565447.591
23106,1917,CA,USF,SRF,PACKSADDLE,0,1917/08/27 00:00:00+00,,Unknown/Unidentified,,,337.16327,,Suppression (Wildfire),200108,,,5965.538368,2411748.181
26482,1917,CA,USF,SRF, ,0,1917/08/30 00:00:00+00,,Unknown/Unidentified,,,99.576263,,Suppression (Wildfire),301050,,,2977.869923,703873.7052
22638,1917,CA,USF,SRF,SERPENTINE CAMP,0,1917/09/03 00:00:00+00,,Debris,,,996.83618,,Suppression (Wildfire),200109,,,14910.8267,7171545.94
24295,1917,CA,CCO,LAC,HASTINGS RANCH,0,1917/09/06 00:00:00+00,,Unknown/Unidentified,,,349.85553,,Suppression (Wildfire),0,,,5967.638168,2073542.29
25967,1917,CA,USF,MDF,WATKINS MILL,0,1917/09/06 00:00:00+00,,Miscellaneous,,,1.8411391,,Suppression (Wildfire),39,,,438.908474,13412.27979
25973,1917,CA,USF,SRF,N/A,0,1917/09/06 00:00:00+00,,Debris,,,29.868982,,Suppression (Wildfire),75,,,1658.079358,218219.7528
26776,1917,CA,USF,ENF,SLATE MT,0,1917/09/14 00:00:00+00,,Unknown/Unidentified,,,482.64981,,Suppression (Wildfire),000094G4,,,6473.184438,3224015.56
24097,1917,CA,USF,ENF,POVERTY CANYON,0,1917/09/15 00:00:00+00,,Miscellaneous,,,67.534271,,Suppression (Wildfire),0000102G,,,2902.279115,450752.722
26762,1917,CA,USF,ENF,MEEKS CK,0,1917/09/15 00:00:00+00,,Miscellaneous,,,465.85437,,Suppression (Wildfire),000095P4,,,8613.139305,3127462.502
26767,1917,CA,USF,ENF,KENTUCKY  FLAT,0,1917/09/15 00:00:00+00,,Unknown/Unidentified,,,13.231914,,Suppression (Wildfire),0000123G,,,1073.658903,88693.62697
24099,1917,CA,USF,ENF,KYBURZ,0,1917/09/17 00:00:00+00,,Unknown/Unidentified,,,58.64909,,Suppression (Wildfire),000096P4,,,2671.542653,391147.5913
24298,1917,CA,CCO,LAC,PALMER CYN,0,1917/09/28 00:00:00+00,,Unknown/Unidentified,,,199.43475,,Suppression (Wildfire),0,,,4450.733751,1181731.369
22637,1917,CA,USF,SRF,N/A,0,1917/09/29 00:00:00+00,,Debris,,,2970.0103,,Suppression (Wildfire),77,,,29875.44638,21741903.73
33574,1917,CA,USF,ANF,PLEASANT VIEW RIDGE (#96),0,1917/10/01 00:00:00+00,,Unknown/Unidentified,"S.Imsand,Valyermo,4N 19W-34,Chilao Creek- AFA 1911-1924Angeles map 1:95040",75,127.81944,,Suppression (Wildfire),0,,,3259.607947,761523.0533
26761,1917,CA,USF,ENF,SECTION 28,0,1917/10/05 00:00:00+00,,Miscellaneous,,,231.85391,,Suppression (Wildfire),0000110G,,,5739.073528,1554819.742
26769,1917,CA,USF,ENF,SECTION 28,0,1917/10/05 00:00:00+00,,Miscellaneous,,,1698.1775,,Suppression (Wildfire),0000109G,,,21368.63027,11377103.24
26763,1917,CA,USF,ENF,BOTTLE HILL,0,1917/10/08 00:00:00+00,,Unknown/Unidentified,,,1326.5787,,Suppression (Wildfire),0000113G,,,14661.80384,8898904.969
26770,1917,CA,USF,ENF,PILOT CK,0,1917/10/13 00:00:00+00,,Unknown/Unidentified,,,132.27299,,Suppression (Wildfire),0000111G,,,3923.932571,886121.5316
22632,1917,CA,USF,SRF, ,0,1917/10/14 00:00:00+00,,Unknown/Unidentified,,,19.915503,,Suppression (Wildfire),400732,,,1318.733609,138037.5645
26771,1917,CA,USF,ENF,RUBICON,0,1917/10/25 00:00:00+00,,Unknown/Unidentified,,,262.39096,,Suppression (Wildfire),0000112G,,,5437.961983,1756346.745
22636,1917,CA,USF,SRF, ,0,1917/10/28 00:00:00+00,,Unknown/Unidentified,,,7.468575,,Suppression (Wildfire),400863,,,808.9501033,51942.95032
26483,1917,CA,USF,SRF, ,0,1917/10/28 00:00:00+00,,Unknown/Unidentified,,,89.618507,,Suppression (Wildfire),301051,,,2828.366254,634972.0061
26760,1917,CA,USF,ENF,MILLER DIGGINS FIRE,0,1917/10/28 00:00:00+00,,Unknown/Unidentified,,,287.29315,,Suppression (Wildfire),0000117G,,,5445.797397,1927194.119
25891,1918,CA,USF,ENF,IOWA CANYON,0,1918/04/28 00:00:00+00,,Unknown/Unidentified,,,12.507118,,Suppression (Wildfire),1,,,1043.363323,83758.66311
26163,1918,CA,USF,SRF, ,0,1918/06/01 00:00:00+00,,Unknown/Unidentified,,,4.9788895,,Suppression (Wildfire),400714,,,661.8846804,34773.4393
25141,1918,CA,USF,ENF,BULL CK,0,1918/06/12 00:00:00+00,,Unknown/Unidentified,,,51.053173,,Suppression (Wildfire),000019C3,,,2431.713457,337895.6873
25144,1918,CA,USF,ENF,WILD CAT,0,1918/06/12 00:00:00+00,,Unknown/Unidentified,,,386.84143,,Suppression (Wildfire),000023G6,,,8284.993655,2595668.686
25895,1918,CA,USF,ENF,ORELLI FIRE,0,1918/06/12 00:00:00+00,,Unknown/Unidentified,,,8.3406219,,Suppression (Wildfire),000022G5,,,849.7647152,55558.99239
26166,1918,CA,USF,SRF,CAMP CREEK,0,1918/06/12 00:00:00+00,,Unknown/Unidentified,,,3565.854,,Suppression (Wildfire),200035,,,20149.35172,25672646.4
26168,1918,CA,USF,SRF,PACKSADDLE RIDGE,0,1918/06/12 00:00:00+00,,Unknown/Unidentified,,,93.110161,,Suppression (Wildfire),200033,,,3125.604451,665781.3588
26169,1918,CA,USF,SRF,RED CAP,0,1918/06/12 00:00:00+00,,Unknown/Unidentified,,,483.36002,,Suppression (Wildfire),200034,,,7547.517822,3450366.184
37764,1918,CA,USF,ENF,BEAR RIVER FIRE,,1918/06/12 00:00:00+00,,Unknown/Unidentified,20090305,0,1747.7067,8,Suppression (Wildfire),000020C4,,,14067.59438,11558704.01
23089,1918,CA,USF,MDF,BADGER SP.,0,1918/06/13 00:00:00+00,,Unknown/Unidentified,,,227.44627,,Suppression (Wildfire),11,,,5402.45699,1648883.77
23091,1918,CA,USF,MDF,MILL CREEK,0,1918/06/16 00:00:00+00,,Unknown/Unidentified,,,261.2504,,Suppression (Wildfire),1,,,5704.051704,1894550.065
26160,1918,CA,USF,SRF,STONE CREEK,0,1918/06/18 00:00:00+00,,Debris,,,119.48024,,Suppression (Wildfire),84,,,3316.189435,872895.1169
26165,1918,CA,USF,SRF,MYRTLE CREEK,0,1918/06/26 00:00:00+00,,Debris,,,1050.8645,,Suppression (Wildfire),86,,,12104.99186,7679363.275
26161,1918,CA,USF,SRF,RUER,0,1918/07/06 00:00:00+00,,Debris,,,99.580231,,Suppression (Wildfire),200036,,,3001.508806,715093.4275
26164,1918,CA,USF,SRF, ,0,1918/07/07 00:00:00+00,,Unknown/Unidentified,,,23.899067,,Suppression (Wildfire),400805,,,1446.728347,166133.4813
37529,1918,CA,USF,ANF,PACOIMA CANYON,0,1918/07/20 00:00:00+00,,Unknown/Unidentified," S Imsand,Tujunga, 3N 15W-25, W side Sugarloaf,SofVet.Hosp.-AFA 1911-1920 Trans*",384,160.00626,,Suppression (Wildfire),0,,,4186.034083,951444.7543
26167,1918,CA,USF,SRF,MARINE ROCK,0,1918/08/05 00:00:00+00,,Unknown/Unidentified,,,212.78014,,Suppression (Wildfire),200037,,,5026.452579,1523697.108
26162,1918,CA,USF,SRF,IKES,0,1918/08/21 00:00:00+00,,Debris,,,39.832249,,Suppression (Wildfire),200038,,,1899.745765,286466.1349
26159,1918,CA,USF,MDF,N.DAVIS CR.,0,1918/08/28 00:00:00+00,,Miscellaneous,,,2.1549385,,Suppression (Wildfire),44,,,480.9428065,15678.7021
25143,1918,CA,USF,ENF,NORTH WALLACE CANON,0,1918/08/31 00:00:00+00,,Unknown/Unidentified,,,9.0155573,,Suppression (Wildfire),000057G2,,,886.9623436,60530.20014
23090,1918,CA,USF,MDF,MUD SPRING,0,1918/09/02 00:00:00+00,,Unknown/Unidentified,,,22.906391,,Suppression (Wildfire),46,,,2041.009627,165443.0382
25893,1918,CA,USF,ENF,CIDER CK,0,1918/09/02 00:00:00+00,,Unknown/Unidentified,,,128.10747,,Suppression (Wildfire),000064G2,,,3335.318821,855924.8687
37537,1918,CA,USF,ANF,FISH CANYON,0,1918/10/01 00:00:00+00,,Unknown/Unidentified," S Imsand, Baldy, 1N 10W-22,San Gabriel RiverNW of Azusa-AFA 1911-1920 Trans ma*",40,50.94083,,Suppression (Wildfire),0,,,2043.168842,301788.0902
35255,1918,CA,USF,ANF,COREY CANYON,0,1918/10/27 00:00:00+00,,Unknown/Unidentified,"S.Imsand,Tujunga,2N14W-3,N end Corey Canyon- AFA 1906-1924 Cum map 1:126720",70,231.82407,,Suppression (Wildfire),0,,,4517.195174,1377444.696
26874,1919,CA,USF,ENF,MOSQUITO RS,0,1919/01/01 00:00:00+00,,Unknown/Unidentified,,,10.473139,,Suppression (Wildfire),1,,,954.4247253,70160.95299
22976,1919,CA,USF,SRF,21 MILE POST,0,1919/05/06 00:00:00+00,,Debris,,,29.870829,,Suppression (Wildfire),94,,,1657.712628,218123.2092
22975,1919,CA,USF,MDF,HACKAMORE,0,1919/05/21 00:00:00+00,,Unknown/Unidentified,,,32.951378,,Suppression (Wildfire),2,,,2013.322763,238663.5765
26853,1919,CA,CCO,LAC,MT. HAWKINS FIRE,0,1919/06/02 00:00:00+00,,Unknown/Unidentified,,,262.53763,,Suppression (Wildfire),0,,,4491.280999,1562706.5
22977,1919,CA,USF,SRF,MONKEY CREEK,0,1919/06/29 00:00:00+00,,Debris,,,44.807602,,Suppression (Wildfire),95,,,2033.135159,328107.3103
26883,1919,CA,USF,ENF,SILVER CK,0,1919/07/06 00:00:00+00,,Unknown/Unidentified,,,26.856972,,Suppression (Wildfire),12,,,1525.986683,179169.044
37523,1919,CA,USF,ANF,HANSEN CANYON,0,1919/07/08 00:00:00+00,,Unknown/Unidentified," S Imsand,Tujunga, 3N 15W-20, bet.Sombrero&Grapevine Cyns-AFA 1911-1920 Trans m*",40,46.950394,,Suppression (Wildfire),0,,,1925.561694,279296.126
22973,1919,CA,USF,MDF,CROWDER FL.,0,1919/07/12 00:00:00+00,,Unknown/Unidentified,,,15.004837,,Suppression (Wildfire),16,,,1535.958986,109713.1904
22980,1919,CA,USF,SRF,OAK FLAT,0,1919/07/13 00:00:00+00,,Playing with Fire,,,6.970139,,Suppression (Wildfire),200112,,,793.4219007,49967.97036
26882,1919,CA,USF,ENF,OLD PINO #1,0,1919/07/14 00:00:00+00,,Unknown/Unidentified,,,27.5569,,Suppression (Wildfire),19,,,1548.401218,183919.037
22978,1919,CA,USF,SRF,SHELLY CREEK,0,1919/07/28 00:00:00+00,,Debris,,,11.948591,,Suppression (Wildfire),96,,,1049.664485,87454.95315
22974,1919,CA,USF,MDF,HOUSEHOLDER,0,1919/07/29 00:00:00+00,,Miscellaneous,,,20.576838,,Suppression (Wildfire),23,,,2847.336895,150334.2339
22979,1919,CA,USF,SRF,PEARCH CREEK,0,1919/08/14 00:00:00+00,,Miscellaneous,,,6.970717,,Suppression (Wildfire),200111,,,793.97796,50038.03002
37530,1919,CA,USF,ANF,SAN FERNANDO OIL CO.,0,1919/08/16 00:00:00+00,,Unknown/Unidentified," S Imsand,near Tujunga, 2N 14W-6, S end Sugarloaf-AFA 1911-1920 Trans map 1:260*",200,162.02777,,Suppression (Wildfire),0,,,3813.119083,962857.9061
26876,1919,CA,USF,ENF,ZEPHRE COVE,0,1919/08/17 00:00:00+00,,Unknown/Unidentified,,,13.091003,,Suppression (Wildfire),34,,,1066.918285,87583.36086
26878,1919,CA,USF,ENF,FASHODA,0,1919/08/20 00:00:00+00,,Miscellaneous,,,58.659992,,Suppression (Wildfire),30,,,2526.917635,392135.6958
22981,1919,CA,USF,SRF, ,0,1919/08/26 00:00:00+00,,Debris,,,24.894777,,Suppression (Wildfire),400711,,,1473.573583,172355.7916
22982,1919,CA,USF,SRF, ,0,1919/08/26 00:00:00+00,,Unknown/Unidentified,,,6.9704537,,Suppression (Wildfire),400784,,,781.3166144,48454.84501
25974,1919,CA,USF,SRF, ,0,1919/08/26 00:00:00+00,,Unknown/Unidentified,,,20.911097,,Suppression (Wildfire),400785,,,1353.271464,145362.7069
26887,1919,CA,USF,ENF,SILVER HILL,0,1919/08/27 00:00:00+00,,Unknown/Unidentified,,,368.18396,,Suppression (Wildfire),40,,,5631.640796,2440230.648
33579,1919,CA,USF,ANF,LYTLE CREEK (#88),0,1919/08/28 00:00:00+00,,Unknown/Unidentified,"S.Imsand,Lytle Creek,3N 7W-21, S side Slover Cyn- AFA 1911-1924Angeles map 1:95*",160,105.05982,,Suppression (Wildfire),0,,,2974.756084,624995.0785
26852,1919,CA,CCO,LAC,SAN GABRIEL,0,1919/09/12 00:00:00+00,,Unknown/Unidentified,,,54609.773,,Suppression (Wildfire),0,,,166017.1136,324200789.7
26873,1919,CA,USF,ENF,MEEKS CK,0,1919/09/13 00:00:00+00,,Unknown/Unidentified,,,37.417965,,Suppression (Wildfire),000037_L,,,1806.744664,251162.2065
26884,1919,CA,USF,ENF,WEST SHERMAN CK,0,1919/09/15 00:00:00+00,,Unknown/Unidentified,,,33.494141,,Suppression (Wildfire),45,,,2320.946678,223080.1005
26888,1919,CA,USF,ENF,WEST SHERMAN CK,0,1919/09/15 00:00:00+00,,Unknown/Unidentified,,,681.1449,,Suppression (Wildfire),45,,,11725.76349,4510079.552
37528,1919,CA,USF,ANF,NEWHALL SAND CANYON,0,1919/09/16 00:00:00+00,,Unknown/Unidentified," S Imsand,Tujunga, 3N 14W-7, E side Bear Divide-AFA 1911-1920 Trans map 1:260100",350,360.89606,,Suppression (Wildfire),0,,,5523.558581,2148317.159
26880,1919,CA,USF,ENF,SAND MT,0,1919/09/19 00:00:00+00,,Miscellaneous,,,1873.9969,,Suppression (Wildfire),31,,,24694.9298,12525401.25
26885,1919,CA,USF,ENF,GRIZZLY FLAT,0,1919/09/21 00:00:00+00,,Unknown/Unidentified,,,232.2258,,Suppression (Wildfire),44,,,4787.833373,1543111.202
25975,1919,CA,USF,SRF, ,0,1919/09/24 00:00:00+00,,Unknown/Unidentified,,,71.197495,,Suppression (Wildfire),400833,,,2505.030513,498091.6236
25976,1919,CA,USF,SRF, ,0,1919/09/24 00:00:00+00,,Smoking,,,53.861568,,Suppression (Wildfire),400713,,,2286.162752,377017.258
42767,1919,CA,CCO,LAC,RAVENNA,0,1919/10/06 00:00:00+00,,Unknown/Unidentified,,,70796.406,,Suppression (Wildfire),,,,234823.6731,421413895.3
23438,1920,CA,USF,MDF,TIMBERED MT.,0,1920/05/15 00:00:00+00,,Miscellaneous,,,14.313206,,Suppression (Wildfire),1,,,1590.28413,103942.3262
22983,1920,CA,USF,ENF,BRYANTS MILL,0,1920/05/27 00:00:00+00,,Miscellaneous,,,1664.615,,Suppression (Wildfire),000005G1,,,18363.24694,11139761.87
24574,1920,CA,USF,ENF,BRYANTS MILL,0,1920/05/27 00:00:00+00,,Unknown/Unidentified,,,8.3956871,,Suppression (Wildfire),5,,,852.3254993,55894.48681
23439,1920,CA,USF,MDF,GLASS MT.,0,1920/07/01 00:00:00+00,,Unknown/Unidentified,,,14.220443,,Suppression (Wildfire),7,,,1462.457844,102904.5939
24573,1920,CA,USF,ENF,AMERICAN RIVER,0,1920/07/01 00:00:00+00,,Unknown/Unidentified,,,366.45404,,Suppression (Wildfire),000012G1,,,5732.603812,2448076.541
26016,1920,CA,USF,ENF,AMERICAN RIVER,0,1920/07/01 00:00:00+00,,Unknown/Unidentified,,,172.78677,,Suppression (Wildfire),000012G5,,,4267.519565,1151949.215
23440,1920,CA,USF,MDF,ROSS CREEK,0,1920/07/19 00:00:00+00,,Unknown/Unidentified,,,1.943433,,Suppression (Wildfire),21,,,453.9105242,14158.4803
24576,1920,CA,USF,ENF,TRESSEL  #26,0,1920/07/24 00:00:00+00,,Unknown/Unidentified,,,16.267675,,Suppression (Wildfire),000020G1,,,1188.833477,108738.6455
26017,1920,CA,USF,ENF,HARTWICK,0,1920/07/25 00:00:00+00,,Miscellaneous,,,177.6207,,Suppression (Wildfire),000021P8,,,4053.090049,1183708.482
22985,1920,CA,USF,ENF,GRANLEES,0,1920/07/31 00:00:00+00,,Unknown/Unidentified,,,9.1990356,,Suppression (Wildfire),000024G1,,,894.2090941,61522.90409
23442,1920,CA,USF,SRF, ,0,1920/08/04 00:00:00+00,,Unknown/Unidentified,,,3.9832494,,Suppression (Wildfire),400704,,,591.2716907,27749.63571
23443,1920,CA,USF,SRF, ,0,1920/08/04 00:00:00+00,,Unknown/Unidentified,,,3.9831891,,Suppression (Wildfire),400808,,,591.2034366,27743.22976
23437,1920,CA,USF,MDF,CUPPY GULCH,0,1920/08/05 00:00:00+00,,Unknown/Unidentified,,,70.397202,,Suppression (Wildfire),55,,,3121.796264,506813.9817
24571,1920,CA,USF,ENF,PILOT CK #2,0,1920/08/11 00:00:00+00,,Unknown/Unidentified,,,13.928253,,Suppression (Wildfire),000027G1,,,1100.650892,93209.24074
24575,1920,CA,USF,ENF,TWIN GULCH,0,1920/08/15 00:00:00+00,,Unknown/Unidentified,,,88.730804,,Suppression (Wildfire),000030C3,,,2765.485995,588442.7515
23441,1920,CA,USF,SRF,HARDSCABBLE,0,1920/08/18 00:00:00+00,,Debris,,,199.13324,,Suppression (Wildfire),102,,,4282.011334,1455388.329
24572,1920,CA,USF,ENF,DARK CANYON,0,1920/08/26 00:00:00+00,,Unknown/Unidentified,,,8.228898,,Suppression (Wildfire),000038G1,,,873.2823168,54983.95066
23444,1920,CA,USF,SRF, ,0,1920/11/02 00:00:00+00,,Miscellaneous,,,34.980396,,Suppression (Wildfire),400709,,,1810.355694,243859.4419
39983,1921,CA,NPS,KNP,ELK CREEK,0,1921/07/05 00:00:00+00,1921/07/17 00:00:00+00,Campfire,,1600,1551.4668,8,Suppression (Wildfire),1,,,16368.6031,9742911.937
26989,1921,CA,CCO,LAC,RUBY CYN,0,1921/08/24 00:00:00+00,,Unknown/Unidentified,,,1000.5474,,Suppression (Wildfire),0,,,13151.50666,5989166.267
37589,1921,CA,USF,ANF, RUBY CYN,0,1921/08/24 00:00:00+00,,Unknown/Unidentified,"S.Imsand, Saugus, 6N 15,16W,Ruby Cyn N along Tule Ridge+Cyn-AFA 1911-1930 Saugu*",8500,9048.3496,,Suppression (Wildfire),0,,,39983.82794,54187065.62
24218,1921,CA,USF,MDF,CEDAR PASS,0,1921/08/31 00:00:00+00,,Miscellaneous,,,271.03891,,Suppression (Wildfire),17,,,11156.80617,1960542.5
26919,1921,CA,USF,ENF,LOGGING CAMP,0,1921/09/26 00:00:00+00,,Miscellaneous,,,3.6752565,,Suppression (Wildfire),000060C1,,,592.8724413,24383.16323
26577,1921,CA,CCO,LAC,CHARLIE CYN,0,1921/09/28 00:00:00+00,,Unknown/Unidentified,,,4581.2388,,Suppression (Wildfire),0,,,31282.3293,27372082.78
35353,1921,CA,USF,ANF, CHARLIE CYN,0,1921/09/28 00:00:00+00,,Unknown/Unidentified,"S.Imsand, Saugus, 5N 16W,Charlie,Bitter,Tapia-add to #1383-AFA 1911-1930 Saugus*",6560,5324.1738,,Suppression (Wildfire),0,,,38782.88153,31786804.52
26915,1921,CA,USF,ENF,DARK CANYON #5,0,1921/09/30 00:00:00+00,,Miscellaneous,,,3.6721251,,Suppression (Wildfire),000064G2,,,595.3325035,24586.69028
26918,1921,CA,USF,ENF,SLATE CK,0,1921/10/01 00:00:00+00,,Unknown/Unidentified,,,3.9015081,,Suppression (Wildfire),000065G2,,,659.5293057,26087.19377
29034,1921,CA,USF,ENF,PENNSYLVANIA,0,1921/10/04 00:00:00+00,1921/10/04 00:00:00+00,Miscellaneous,Containment 'fire_day' estimated,,273.43155,,Suppression (Wildfire),6G200000,,,5478.323834,1834670.616
26992,1921,CA,CCO,LAC,RAVENNA FIRE,0,1921/10/29 00:00:00+00,,Unknown/Unidentified,,,207.82335,,Suppression (Wildfire),0,,,4262.053953,1239368.239
24990,1922,CA,USF,SRF, ,0,1922/06/12 00:00:00+00,,Unknown/Unidentified,,,55.764893,,Suppression (Wildfire),400687,,,2209.069333,387348.4819
24991,1922,CA,USF,SRF, ,0,1922/06/12 00:00:00+00,,Unknown/Unidentified,,,55.765587,,Suppression (Wildfire),400856,,,2208.858708,387274.6203
24658,1922,CA,USF,ENF,WHISKEY CANYON,0,1922/06/26 00:00:00+00,,Unknown/Unidentified,,,8.6861601,,Suppression (Wildfire),2,,,867.4974998,57901.98032
40028,1922,CA,NPS,KNP,E.FORK,0,1922/07/04 00:00:00+00,1922/07/06 00:00:00+00,Campfire,,300,449.54532,8,Suppression (Wildfire),1,,,8957.808006,2813934.157
26932,1922,CA,CCO,LAC,SOLEDAD,0,1922/07/06 00:00:00+00,,Unknown/Unidentified,,,409.90585,,Suppression (Wildfire),0,,,7287.18387,2444384.877
35359,1922,CA,USF,ANF,LIVE OAK CANYON (#34),0,1922/07/10 00:00:00+00,,Unknown/Unidentified,"S.Imsand,San Dimas, 1N 8W-29, W side Live Oak Cyn-AFA 1911-1930 Angeles map 1:9*",35,37.967049,,Suppression (Wildfire),0,,,1739.148625,224865.713
24660,1922,CA,USF,ENF,CALIF DOOR CO,0,1922/07/12 00:00:00+00,,Miscellaneous,,,39.388634,,Suppression (Wildfire),000008C3,,,2082.569777,261251.7147
24996,1922,CA,USF,KNF,CINNABAR,0,1922/07/13 00:00:00+00,,Miscellaneous,,,17.842653,,Suppression (Wildfire),14,,,1591.869356,130681.9185
24995,1922,CA,USF,SRF,CHENITCH,0,1922/07/24 00:00:00+00,,Debris,,,76.708275,,Suppression (Wildfire),200117,,,4251.761101,550292.0947
24784,1922,CA,CCO,LAC,PLEASANT VIEW,0,1922/07/28 00:00:00+00,,Unknown/Unidentified,,,72.22213,,Suppression (Wildfire),0,,,2662.72299,430007.9685
24781,1922,CA,CCO,LAC,BOUQUET,0,1922/07/30 00:00:00+00,,Unknown/Unidentified,,,1608.0077,,Suppression (Wildfire),0,,,16643.30557,9609190.513
